10,32,"1989-02-23","Luvigny","2018-05-08","Mr",46.4652,2.73803,"f25a2fc72690b780b2a14e140ef6a9e0",\N,"emails","referral.referBack","Xavier","Joubert","Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_9 rv:5.0; apn-IN) AppleWebKit/533.49.1 (KHTML, like Gecko) Version/5.1 Safari/533.49.1","{'phone_number': '0801042534', 'connections': [1525730400, 1529100000, 1532469600, 1535839200, 1539208800, 1542582000, 1545951600, 1549321200, 1552690800, 1556056800, 1559426400, 1562796000, 1566165600, 1569535200, 1572908400, 1576278000, 1579647600, 1583017200]}","M"
11,54,"1968-12-12","Vieil-Moutier","2016-08-20","F",\N,\N,"0d107d09f5bbe40cade3de5c71e9e9b7","facebook",\N,"message.reply","Antoinette","Duhamel","Opera/9.50.(X11; Linux x86_64; the-NP) Presto/2.9.170 Version/10.00","{'phone_number': '06 75 39 33 64', 'connections': [1471644000, 1472767200, 1473890400, 1475013600, 1476136800, 1477260000, 1478386800, 1479510000, 1480633200, 1481756400, 1482879600, 1484002800, 1485126000, 1486249200, 1487372400, 1488495600, 1489618800, 1490738400, 1491861600, 1492984800, 1494108000, 1495231200, 1496354400, 1497477600, 1498600800, 1499724000, 1500847200, 1501970400, 1503093600, 1504216800, 1505340000, 1506463200, 1507586400, 1508709600, 1509836400, 1510959600, 1512082800, 1513206000, 1514329200, 1515452400, 1516575600, 1517698800, 1518822000, 1519945200, 1521068400, 1522188000, 1523311200, 1524434400, 1525557600, 1526680800, 1527804000, 1528927200, 1530050400, 1531173600, 1532296800, 1533420000, 1534543200, 1535666400, 1536789600, 1537912800, 1539036000, 1540159200, 1541286000, 1542409200, 1543532400, 1544655600, 1545778800, 1546902000, 1548025200, 1549148400, 1550271600, 1551394800, 1552518000, 1553641200, 1554760800, 1555884000, 1557007200, 1558130400, 1559253600, 1560376800, 1561500000, 1562623200, 1563746400, 1564869600, 1565992800, 1567116000, 1568239200, 1569362400, 1570485600, 1571608800, 1572735600, 1573858800, 1574982000, 1576105200, 1577228400, 1578351600, 1579474800, 1580598000, 1581721200, 1582844400, 1583967600, 1585090800]}","F"
12,59,"1964-05-11","Montpinchon","2018-02-27","F",44.8858,5.44285,"21232f297a57a5a743894a0e4a801fc3","facebook","emails","aide-coronavirus","Marthe","Baron","Opera/8.54.(Windows NT 6.2; mag-IN) Presto/2.9.171 Version/11.00","{'phone_number': '0804192859', 'connections': [1519686000, 1521673200, 1523656800, 1525644000, 1527631200, 1529618400, 1531605600, 1533592800, 1535580000, 1537567200, 1539554400, 1541545200, 1543532400, 1545519600, 1547506800, 1549494000, 1551481200, 1553468400, 1555452000, 1557439200, 1559426400, 1561413600, 1563400800, 1565388000, 1567375200, 1569362400, 1571349600, 1573340400, 1575327600, 1577314800, 1579302000, 1581289200, 1583276400]}","F"
13,17,"2003-09-12","Marseille","2019-06-12","F",46.3601,4.39105,"e99a18c428cb38d5f260853678922e03","facebook","emails","message.reply","Émilie","Rousseau","Opera/9.24.(Windows NT 6.1; de-AT) Presto/2.9.162 Version/10.00","{'phone_number': '+33 (0)1 63 75 39 84', 'connections': [1560290400, 1567980000, 1575673200]}","F"
14,81,"1942-11-18","Auvilliers","2016-11-02","F",44.2673,5.34614,"21232f297a57a5a743894a0e4a801fc3",\N,"social","ad.recap","Matthieu","Louis","Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/5.1)","{'phone_number': '0112369936', 'connections': [1478041200, 1483570800, 1489100400, 1494626400, 1500156000, 1505685600, 1511218800, 1516748400, 1522274400, 1527804000, 1533333600, 1538863200, 1544396400, 1549926000, 1555452000, 1560981600, 1566511200, 1572040800, 1577574000]}","F"
15,71,"1952-12-15","Munster","2017-12-24","F",45.1737,8.45311,"e10adc3949ba59abbe56e057f20f883e","facebook","emails",\N,"Célina","Lombard","Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/532.27.7 (KHTML, like Gecko) Version/5.0.5 Safari/532.27.7","{'phone_number': '+33 3 19 08 72 11', 'connections': [1514070000, 1520290800, 1526508000, 1532728800, 1538949600, 1545174000, 1551394800, 1557612000, 1563832800, 1570053600, 1576278000]}","F"
16,79,"1945-04-06","Communay","2017-07-23","F",49.6773,-1.36328,"25d55ad283aa400af464c76d713c07ad","mailing","social","referral.referBack","Alice","Tessier","Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_5 like Mac OS X) AppleWebKit/532.2 (KHTML, like Gecko) CriOS/29.0.887.0 Mobile/83C645 Safari/532.2","{'phone_number': '+33 (0)1 97 08 99 98', 'connections': [1500760800, 1507240800, 1513724400, 1520204400, 1526680800, 1533160800, 1539640800, 1546124400, 1552604400, 1559080800, 1565560800, 1572040800, 1578524400]}","F"
17,40,"1982-01-11","Nantes","2018-08-01","M.",\N,\N,"37b4e2d82900d5e94b8da524fbeb33c0","facebook","ad",\N,"Alice","Huet","Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_5 like Mac OS X) AppleWebKit/534.0 (KHTML, like Gecko) CriOS/54.0.819.0 Mobile/02H645 Safari/534.0","{'phone_number': '+33 (0)6 96 17 18 83', 'connections': [1533074400, 1536444000, 1539813600, 1543186800, 1546556400, 1549926000, 1553295600, 1556661600, 1560031200, 1563400800, 1566770400, 1570140000, 1573513200, 1576882800, 1580252400, 1583622000]}","M"
18,73,"1950-09-08","Bayenghem-lès-Seninghem","2020-02-24","F",47.6461,-1.27567,"827ccb0eea8a706c4c34a16891f84e7b","mailing",\N,"message.reply","Colette","Arnaud","Opera/9.91.(X11; Linux i686; mt-MT) Presto/2.9.169 Version/12.00","{'phone_number': '+33 4 74 89 92 12', 'connections': [1582498800, 1584399600]}","F"
19,39,"1982-08-24","Chéraute","2016-10-22","F",\N,\N,"21232f297a57a5a743894a0e4a801fc3","facebook",\N,\N,"Nath","Jacques","Opera/8.31.(Windows 98; Win 9x 4.90; es-HN) Presto/2.9.177 Version/10.00","{'phone_number': '03 28 87 07 74', 'connections': [1477087200, 1484175600, 1491256800, 1498341600, 1505426400, 1512514800, 1519599600, 1526680800, 1533765600, 1540854000, 1547938800, 1555020000, 1562104800, 1569189600, 1576278000]}","F"
20,18,"2002-10-07","Recoules-Prévinquières","2020-04-04","M",48.6015,-1.93159,"d0763edaa9d9bd2a9516280e9044d885","facebook","emails","message.reply","Lucas","Blondel","Mozilla/5.0 (Windows 95; tig-ER; rv:1.9.2.20) Gecko/2015-08-16 23:31:21 Firefox/3.6.4","{'phone_number': '0355738530', 'connections': [1585951200]}","M"
21,36,"1986-02-14","Anctoville","2016-09-03","M",46.3974,4.55203,"e99a18c428cb38d5f260853678922e03",\N,"emails","message.reply","Benoît","Breton","Mozilla/5.0 (Windows NT 6.2) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/49.0.875.0 Safari/534.2","{'phone_number': '01 49 17 13 02', 'connections': [1472853600, 1479423600, 1485990000, 1492552800, 1499119200, 1505685600, 1512255600, 1518822000, 1525384800, 1531951200, 1538517600, 1545087600, 1551654000, 1558216800, 1564783200, 1571349600, 1577919600]}","M"
22,79,"1945-03-09","Laval","2019-01-09","F",45.1891,5.6474,"e10adc3949ba59abbe56e057f20f883e","facebook","emails","referral.referBack","Madeleine","Verdier","Opera/8.27.(X11; Linux i686; gv-GB) Presto/2.9.161 Version/12.00","{'phone_number': '01 73 59 10 16', 'connections': [1546988400, 1552431600, 1557871200, 1563314400, 1568757600, 1574204400, 1579647600]}","F"
23,46,"1976-10-09","Marseille","2020-01-20","F",45.9219,2.6154,"0d107d09f5bbe40cade3de5c71e9e9b7","facebook","ad",\N,"Nathalie","Lemoine","Opera/9.48.(X11; Linux x86_64; is-IS) Presto/2.9.186 Version/10.00","{'phone_number': '04 95 62 47 73', 'connections': [1579474800]}","F"
24,51,"1972-01-21","Grivesnes","2017-06-28","Mr",47.7246,3.05775,"37b4e2d82900d5e94b8da524fbeb33c0","mailing","social",\N,"Franck","Hernandez","Opera/8.78.(X11; Linux i686; bg-BG) Presto/2.9.178 Version/12.00","{'phone_number': '05 82 15 35 76', 'connections': [1498600800, 1504216800, 1509836400, 1515452400, 1521068400, 1526680800, 1532296800, 1537912800, 1543532400, 1549148400, 1554760800, 1560376800, 1565992800, 1571608800, 1577228400]}","M"
25,43,"1979-01-18","Ambrief","2016-05-17",\N,46.8246,-0.62534,"d56b699830e77ba53855679cb1d252da","mailing","ad","ad.recap","Joséphine","Lopez","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_6 rv:2.0; yo-NG) AppleWebKit/535.10.4 (KHTML, like Gecko) Version/4.0 Safari/535.10.4","{'phone_number': '+33 (0)4 72 60 15 02', 'connections': [1463436000, 1469743200, 1476050400, 1482361200, 1488668400, 1494972000, 1501279200, 1507586400, 1513897200, 1520204400, 1526508000, 1532815200, 1539122400, 1545433200, 1551740400, 1558044000, 1564351200, 1570658400, 1576969200]}",\N
26,70,"1953-07-20","Laval","2016-08-03","F",48.2504,2.4335,"25f9e794323b453885f5181f1b624d0b","mailing",\N,"ad.recap","Franck","Duval","Mozilla/5.0 (Linux; Android 1.1) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/21.0.888.0 Safari/532.2","{'phone_number': '+33 (0)2 93 17 56 30', 'connections': [1470175200, 1478473200, 1486767600, 1495058400, 1503352800, 1511650800, 1519945200, 1528236000, 1536530400, 1544828400, 1553122800, 1561413600, 1569708000, 1578006000]}","F"
27,80,"1944-09-08","Marines","2019-12-17","F",46.2379,6.26733,"25d55ad283aa400af464c76d713c07ad","mailing","emails","ad.recap","Margaux","Perrier","Opera/9.97.(X11; Linux x86_64; ig-NG) Presto/2.9.163 Version/10.00","{'phone_number': '+33 (0)6 51 26 09 22', 'connections': [1576537200, 1579129200, 1581721200, 1584313200]}","F"
28,16,"2004-06-26","Nantes","2016-08-03","M.",48.2616,2.79931,"d56b699830e77ba53855679cb1d252da","facebook","ad","aide-coronavirus","Amélie","Marchand","Mozilla/5.0 (Linux; Android 7.1.1) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/53.0.880.0 Safari/532.1","{'phone_number': '0156378180', 'connections': [1470175200, 1472248800, 1474322400, 1476396000, 1478473200, 1480546800, 1482620400, 1484694000, 1486767600, 1488841200, 1490911200, 1492984800, 1495058400, 1497132000, 1499205600, 1501279200, 1503352800, 1505426400, 1507500000, 1509577200, 1511650800, 1513724400, 1515798000, 1517871600, 1519945200, 1522015200, 1524088800, 1526162400, 1528236000, 1530309600, 1532383200, 1534456800, 1536530400, 1538604000, 1540677600, 1542754800, 1544828400, 1546902000, 1548975600, 1551049200, 1553122800, 1555192800, 1557266400, 1559340000, 1561413600, 1563487200, 1565560800, 1567634400, 1569708000, 1571781600, 1573858800, 1575932400, 1578006000, 1580079600, 1582153200, 1584226800]}","M"
29,22,"1998-12-11","Claira","2017-11-26","M",47.1711,5.11339,"25d55ad283aa400af464c76d713c07ad",\N,"emails","referral.referBack","daisy","Marie","Mozilla/5.0 (Android 2.2.1; Mobile; rv:9.0) Gecko/9.0 Firefox/9.0","{'phone_number': '+33 (0)6 26 54 27 15', 'connections': [1511650800, 1514415600, 1517180400, 1519945200, 1522706400, 1525471200, 1528236000, 1531000800, 1533765600, 1536530400, 1539295200, 1542063600, 1544828400, 1547593200, 1550358000, 1553122800, 1555884000, 1558648800, 1561413600, 1564178400, 1566943200, 1569708000, 1572476400, 1575241200, 1578006000, 1580770800, 1583535600]}","M"
30,38,"1983-12-09","Laval","2017-10-02",\N,\N,\N,"40be4e59b9a2a2b5dffb918c0e86b3d7","mailing","ad","ad.recap","Thibaut","Lebrun","Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; zu-ZA) AppleWebKit/532.19.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B119 Safari/6532.19.4","{'phone_number': '0421828085', 'connections': [1506895200, 1508364000, 1509836400, 1511305200, 1512774000, 1514242800, 1515711600, 1517180400, 1518649200, 1520118000, 1521586800, 1523052000, 1524520800, 1525989600, 1527458400, 1528927200, 1530396000, 1531864800, 1533333600, 1534802400, 1536271200, 1537740000, 1539208800, 1540677600, 1542150000, 1543618800, 1545087600, 1546556400, 1548025200, 1549494000, 1550962800, 1552431600, 1553900400, 1555365600, 1556834400, 1558303200, 1559772000, 1561240800, 1562709600, 1564178400, 1565647200, 1567116000, 1568584800, 1570053600, 1571522400, 1572994800, 1574463600, 1575932400, 1577401200, 1578870000, 1580338800, 1581807600, 1583276400, 1584745200]}",\N
31,62,"1961-01-16","Gargilesse-Dampierre","2020-01-14","F",45.0318,5.88487,"5f4dcc3b5aa765d61d8327deb882cf99","mailing","ad",\N,"Nath","Mary","Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_4 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) CriOS/49.0.839.0 Mobile/06L686 Safari/535.1","{'phone_number': '+33 2 50 26 97 45', 'connections': [1578956400, 1580338800, 1581721200, 1583103600, 1584486000]}","F"
32,28,"1993-03-20","Laval","2018-10-20",\N,46.9522,0.198696,"0d107d09f5bbe40cade3de5c71e9e9b7","facebook","ad","ad.recap","André","Lenoir","Mozilla/5.0 (Android 2.1; Mobile; rv:23.0) Gecko/23.0 Firefox/23.0","{'phone_number': '0803713549', 'connections': [1539986400, 1540767600, 1541545200, 1542322800, 1543100400, 1543878000, 1544655600, 1545433200, 1546210800, 1546988400, 1547766000, 1548543600, 1549321200, 1550098800, 1550876400, 1551654000, 1552431600, 1553209200, 1553986800, 1554760800, 1555538400, 1556316000, 1557093600, 1557871200, 1558648800, 1559426400, 1560204000, 1560981600, 1561759200, 1562536800, 1563314400, 1564092000, 1564869600, 1565647200, 1566424800, 1567202400, 1567980000, 1568757600, 1569535200, 1570312800, 1571090400, 1571868000, 1572649200, 1573426800, 1574204400, 1574982000, 1575759600, 1576537200, 1577314800, 1578092400, 1578870000, 1579647600, 1580425200, 1581202800, 1581980400, 1582758000, 1583535600, 1584313200, 1585090800, 1585864800]}",\N
33,28,"1993-06-10","Laval","2018-05-23",\N,46.1887,5.66261,"d56b699830e77ba53855679cb1d252da","facebook","social","ad.recap","Thibault","Noel","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_1) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/46.0.859.0 Safari/532.1","{'phone_number': '+33 (0)5 44 55 94 83', 'connections': [1527026400, 1528149600, 1529272800, 1530396000, 1531519200, 1532642400, 1533765600, 1534888800, 1536012000, 1537135200, 1538258400, 1539381600, 1540504800, 1541631600, 1542754800, 1543878000, 1545001200, 1546124400, 1547247600, 1548370800, 1549494000, 1550617200, 1551740400, 1552863600, 1553986800, 1555106400, 1556229600, 1557352800, 1558476000, 1559599200, 1560722400, 1561845600, 1562968800, 1564092000, 1565215200, 1566338400, 1567461600, 1568584800, 1569708000, 1570831200, 1571954400, 1573081200, 1574204400, 1575327600, 1576450800, 1577574000, 1578697200, 1579820400, 1580943600, 1582066800, 1583190000, 1584313200, 1585436400]}",\N
34,55,"1968-03-29","Nantes","2016-10-31","F",48.1305,3.24117,"d0763edaa9d9bd2a9516280e9044d885",\N,"emails","aide-coronavirus","Adrien","Morin","Mozilla/5.0 (iPhone; CPU iPhone OS 4_2_1 like Mac OS X) AppleWebKit/534.0 (KHTML, like Gecko) CriOS/34.0.811.0 Mobile/33U101 Safari/534.0","{'phone_number': '0268200118', 'connections': [1477868400, 1479682800, 1481497200, 1483311600, 1485126000, 1486940400, 1488754800, 1490565600, 1492380000, 1494194400, 1496008800, 1497823200, 1499637600, 1501452000, 1503266400, 1505080800, 1506895200, 1508709600, 1510527600, 1512342000, 1514156400, 1515970800, 1517785200, 1519599600, 1521414000, 1523224800, 1525039200, 1526853600, 1528668000, 1530482400, 1532296800, 1534111200, 1535925600, 1537740000, 1539554400, 1541372400, 1543186800, 1545001200, 1546815600, 1548630000, 1550444400, 1552258800, 1554069600, 1555884000, 1557698400, 1559512800, 1561327200, 1563141600, 1564956000, 1566770400, 1568584800, 1570399200, 1572217200, 1574031600, 1575846000, 1577660400, 1579474800, 1581289200, 1583103600, 1584918000]}","F"
